fid;DN;ID_Classe;segment_primitive_BI2_B_mean;segment_primitive_MSAVI2_M_mean;segment_primitive_NDWI2_N_mean;segment_primitive_Harilick_H_mean;ID
57463;57463;1;-0.266618557526904;-0.266618557526904;-0.266618557526904;3.240720342781584;323
57482;57482;1;-0.258388519603759;-0.258388519603759;-0.258388519603759;3.841600006520748;324
57487;57487;1;-0.297304344745384;-0.297304344745384;-0.297304344745384;3.695712379069631;325
57704;57704;1;-0.242229228050626;-0.242229228050626;-0.242229228050626;3.0445106384602;326
57708;57708;1;-0.26760954819095;-0.26760954819095;-0.26760954819095;3.407511735745999;327
57717;57717;1;-0.273107000558478;-0.273107000558478;-0.273107000558478;3.716890240587839;328
57718;57718;1;-0.382022078439072;-0.382022078439072;-0.382022078439072;3.94241523894213;329
57720;57720;1;-0.187889036177446;-0.187889036177446;-0.187889036177446;3.783106020905755;330
57721;57721;1;-0.238588799515042;-0.238588799515042;-0.238588799515042;3.235071088465469;331
57752;57752;1;-0.370151962711118;-0.370151962711118;-0.370151962711118;3.815397909768313;332
57754;57754;1;-0.185390563697507;-0.185390563697507;-0.185390563697507;3.342937854723742;333
57769;57769;1;-0.203113018622479;-0.203113018622479;-0.203113018622479;3.600800003638634;334
57906;57906;4;0.069469581023582;0.069469581023582;0.069469581023582;2.833009715219146;335
57911;57911;1;-0.149987169851859;-0.149987169851859;-0.149987169851859;3.80326530641439;336
57954;57954;4;0.065474375567454;0.065474375567454;0.065474375567454;2.996470585290123;337
57977;57977;4;0.158461779892473;0.158461779892473;0.158461779892473;1.798583866013252;338
57987;57987;4;0.089608267941006;0.089608267941006;0.089608267941006;2.847955804722963;339
58407;58407;1;-0.24879090618574;-0.24879090618574;-0.24879090618574;3.625020753298557;340
58414;58414;1;-0.254156997076411;-0.254156997076411;-0.254156997076411;4.014565194862478;341
58446;58446;1;-0.278687308906619;-0.278687308906619;-0.278687308906619;3.955910448885676;342
58564;58564;3;0.225452996933224;0.225452996933224;0.225452996933224;0.866679661334181;343
58605;58605;1;-0.246458310800275;-0.246458310800275;-0.246458310800275;3.511514308896833;344
58654;58654;3;0.246140116794095;0.246140116794095;0.246140116794095;0.463106372648733;345
58718;58718;3;0.319096781747186;0.319096781747186;0.319096781747186;0.363691018830526;346
58727;58727;3;0.355308532052011;0.355308532052011;0.355308532052011;0.255157656875347;347
59024;59024;3;0.222096920277228;0.222096920277228;0.222096920277228;0.650133969602688;348
59044;59044;1;-0.302809363202474;-0.302809363202474;-0.302809363202474;4.408122785257476;349
59176;59176;1;-0.258623850771633;-0.258623850771633;-0.258623850771633;3.811067034119134;350
59269;59269;3;0.455370538531189;0.455370538531189;0.455370538531189;0.07713834157397;351
59373;59373;3;0.413685815075452;0.413685815075452;0.413685815075452;0.083536449543568;352
59896;59896;3;0.458575940225035;0.458575940225035;0.458575940225035;0.027517686856688;353
60064;60064;4;0.301220946823179;0.301220946823179;0.301220946823179;1.311439044862357;354
60073;60073;4;0.309523432254747;0.309523432254747;0.309523432254747;1.243765540240148;355
60872;60872;1;-0.239045515912721;-0.239045515912721;-0.239045515912721;3.978624259551418;356
60977;60977;1;-0.2712277614897;-0.2712277614897;-0.2712277614897;3.791096191171565;357
61015;61015;1;-0.290388399074626;-0.290388399074626;-0.290388399074626;3.693751844721369;358
61016;61016;1;-0.295310540907625;-0.295310540907625;-0.295310540907625;3.833362329178962;359
61081;61081;1;-0.247795932061637;-0.247795932061637;-0.247795932061637;2.943426863328734;360
61127;61127;1;-0.356257839563667;-0.356257839563667;-0.356257839563667;3.664565215940061;361
61152;61152;1;-0.22064966217567;-0.22064966217567;-0.22064966217567;2.727977257448905;362
61197;61197;1;-0.219150891914943;-0.219150891914943;-0.219150891914943;3.935206588634775;363
61212;61212;1;-0.265291637916833;-0.265291637916833;-0.265291637916833;2.976131042712564;364
61227;61227;1;-0.216562102059292;-0.216562102059292;-0.216562102059292;3.714093011479045;365
61236;61236;1;-0.206065523608355;-0.206065523608355;-0.206065523608355;3.605123831205751;366
61247;61247;1;-0.285733238589473;-0.285733238589473;-0.285733238589473;3.65712737778661;367
61304;61304;1;-0.251118003373658;-0.251118003373658;-0.251118003373658;2.884276982965877;368
62020;62020;3;0.378038533661506;0.378038533661506;0.378038533661506;0.331958041820536;369
62122;62122;1;-0.233073889125477;-0.233073889125477;-0.233073889125477;4.077494943503179;370
62203;62203;1;-0.395088120207299;-0.395088120207299;-0.395088120207299;4.212944034242282;371
62266;62266;1;-0.172504180083323;-0.172504180083323;-0.172504180083323;2.912488789234995;372
62299;62299;1;-0.335823249622309;-0.335823249622309;-0.335823249622309;4.370824739695415;373
62319;62319;1;-0.236745744095379;-0.236745744095379;-0.236745744095379;3.297502120876069;374
62321;62321;1;-0.19252974904066;-0.19252974904066;-0.19252974904066;2.93410831634718;375
62322;62322;1;-0.195897358087511;-0.195897358087511;-0.195897358087511;2.973069901886682;376
62333;62333;1;-0.181741512811566;-0.181741512811566;-0.181741512811566;3.626962811986277;377
62402;62402;1;-0.292571243773467;-0.292571243773467;-0.292571243773467;3.850506078135147;378
63317;63317;4;0.194893071425495;0.194893071425495;0.194893071425495;2.774195671238088;379
63365;63365;3;0.276323789263146;0.276323789263146;0.276323789263146;0.475363707927753;380
63396;63396;4;0.146248214505613;0.146248214505613;0.146248214505613;3.654142857449395;381
63405;63405;4;0.141585159520204;0.141585159520204;0.141585159520204;3.478010475947595;382
63407;63407;4;0.213590240321144;0.213590240321144;0.213590240321144;2.909174922800431;383
63411;63411;4;0.206354177657952;0.206354177657952;0.206354177657952;2.445378899839977;384
63445;63445;1;-0.179938595182346;-0.179938595182346;-0.179938595182346;3.049559936899697;385
63468;63468;1;-0.108704113889604;-0.108704113889604;-0.108704113889604;3.425708422181053;386
63492;63492;1;-0.256532187351418;-0.256532187351418;-0.256532187351418;3.939187808085214;387
63502;63502;4;0.10220591228905;0.10220591228905;0.10220591228905;2.083034186366616;388
63508;63508;1;-0.251960347568907;-0.251960347568907;-0.251960347568907;4.204220170274787;389
63516;63516;4;0.217808912405344;0.217808912405344;0.217808912405344;2.40177913330084;390
63534;63534;1;-0.225161560686531;-0.225161560686531;-0.225161560686531;3.087452235495209;391
63542;63542;4;0.327917381324233;0.327917381324233;0.327917381324233;2.109074448323064;392
63581;63581;1;-0.230034477080439;-0.230034477080439;-0.230034477080439;2.965436897617328;393
63619;63619;4;0.338787552053514;0.338787552053514;0.338787552053514;2.016939129103785;394
63627;63627;1;-0.164551124521157;-0.164551124521157;-0.164551124521157;3.251149678437157;395
63645;63645;4;0.235771809288052;0.235771809288052;0.235771809288052;1.120153962326931;396
63654;63654;4;0.326382082727613;0.326382082727613;0.326382082727613;1.205195873791409;397
63664;63664;4;0.322795035467366;0.322795035467366;0.322795035467366;2.138669307205859;398
63691;63691;1;-0.241090815734653;-0.241090815734653;-0.241090815734653;3.554371184187629;399
63703;63703;4;0.215348538515438;0.215348538515438;0.215348538515438;2.253725827368785;400
63719;63719;4;0.240441245721645;0.240441245721645;0.240441245721645;1.448749195695918;401
63733;63733;4;0.166492363920918;0.166492363920918;0.166492363920918;1.357451849160371;402
63738;63738;1;-0.344611495888806;-0.344611495888806;-0.344611495888806;3.889060525157507;403
63746;63746;1;-0.237233588639756;-0.237233588639756;-0.237233588639756;2.921754387387058;404
63757;63757;4;0.221349581766987;0.221349581766987;0.221349581766987;1.934541479208584;405
63771;63771;4;0.174213068639341;0.174213068639341;0.174213068639341;2.503291147796414;406
63777;63777;1;-0.24168964035457;-0.24168964035457;-0.24168964035457;3.678151613455324;407
63782;63782;1;-0.198953078092168;-0.198953078092168;-0.198953078092168;3.215972539489275;408
63791;63791;4;0.222983429841983;0.222983429841983;0.222983429841983;1.488951402247104;409
63798;63798;1;-0.192905041405602;-0.192905041405602;-0.192905041405602;3.613294119694654;410
63824;63824;1;-0.222708840472427;-0.222708840472427;-0.222708840472427;2.943521123536875;411
63958;63958;4;0.296152952404314;0.296152952404314;0.296152952404314;2.492823780321181;412
63985;63985;1;-0.215207574684774;-0.215207574684774;-0.215207574684774;3.176580650575699;413
64043;64043;1;-0.200316943087135;-0.200316943087135;-0.200316943087135;4.072727264779987;414
64064;64064;4;0.255864451691365;0.255864451691365;0.255864451691365;1.923363814608557;415
64068;64068;4;0.335786229624212;0.335786229624212;0.335786229624212;1.987696103452532;416
64081;64081;4;0.317993826503214;0.317993826503214;0.317993826503214;1.261418418738656;417
64098;64098;1;-0.279062363425126;-0.279062363425126;-0.279062363425126;3.599938461597149;418
64118;64118;1;-0.192268660570093;-0.192268660570093;-0.192268660570093;3.333537830165559;419
64120;64120;4;0.153673991980687;0.153673991980687;0.153673991980687;3.035023475476834;420
64129;64129;1;-0.227621886419923;-0.227621886419923;-0.227621886419923;3.889041062903731;421
64133;64133;1;-0.23975622854757;-0.23975622854757;-0.23975622854757;3.129645388177101;422
64140;64140;1;-0.227952890589342;-0.227952890589342;-0.227952890589342;4.21785714338114;423
64151;64151;1;-0.230228473665794;-0.230228473665794;-0.230228473665794;3.354470283178088;424
64154;64154;4;0.160089186516267;0.160089186516267;0.160089186516267;2.97591837814876;425
64161;64161;1;-0.195774996334303;-0.195774996334303;-0.195774996334303;3.231750975323095;426
64167;64167;1;-0.192473538599449;-0.192473538599449;-0.192473538599449;3.859410162905266;427
64169;64169;4;0.089575739041549;0.089575739041549;0.089575739041549;2.950845986798632;428
64189;64189;4;0.152035221286775;0.152035221286775;0.152035221286775;2.633921117627704;429
64199;64199;4;0.203440069822975;0.203440069822975;0.203440069822975;3.05756905790192;430
64203;64203;4;0.076169807535233;0.076169807535233;0.076169807535233;2.868606361511187;431
64206;64206;1;-0.223068637906197;-0.223068637906197;-0.223068637906197;3.884716616252223;432
64210;64210;4;0.265478582802451;0.265478582802451;0.265478582802451;1.342094243092895;433
64231;64231;4;0.347031057418899;0.347031057418899;0.347031057418899;1.400938626876377;434
64233;64233;1;-0.145261719288346;-0.145261719288346;-0.145261719288346;2.530546632227024;435
64243;64243;4;0.267661150806464;0.267661150806464;0.267661150806464;2.003292973047307;436
64246;64246;4;0.231624888610982;0.231624888610982;0.231624888610982;2.226666668341273;437
64250;64250;2;-0.161205019623146;-0.161205019623146;-0.161205019623146;3.489644491574714;438
64260;64260;4;0.178994774845772;0.178994774845772;0.178994774845772;2.958854629779877;439
64270;64270;1;-0.145175330042427;-0.145175330042427;-0.145175330042427;3.538232055158246;440
64274;64274;1;-0.251374786676362;-0.251374786676362;-0.251374786676362;4.160856778647937;441
64277;64277;1;-0.183819047109853;-0.183819047109853;-0.183819047109853;3.184482228258478;442
64280;64280;4;0.176321514634049;0.176321514634049;0.176321514634049;2.842377060260929;443
64283;64283;1;-0.231319021358586;-0.231319021358586;-0.231319021358586;3.237181218678519;444
64284;64284;4;0.213749429345111;0.213749429345111;0.213749429345111;2.292984299634764;445
64289;64289;1;-0.184098903697146;-0.184098903697146;-0.184098903697146;3.083913036014723;446
64290;64290;1;-0.094044239197018;-0.094044239197018;-0.094044239197018;3.179382712752731;447
64295;64295;4;0.241623052287587;0.241623052287587;0.241623052287587;2.182790695234786;448
64300;64300;4;0.359653667060297;0.359653667060297;0.359653667060297;1.479701492323804;449
64322;64322;1;-0.228999510407448;-0.228999510407448;-0.228999510407448;3.551194553082307;450
64323;64323;1;-0.035883525617864;-0.035883525617864;-0.035883525617864;2.567682920432672;451
64327;64327;4;0.332089638413347;0.332089638413347;0.332089638413347;1.443529410869288;452
64328;64328;4;0.235763586821064;0.235763586821064;0.235763586821064;2.093253955008492;453
64341;64341;4;0.291799541217939;0.291799541217939;0.291799541217939;1.932771520086715;454
64342;64342;4;0.211861200397834;0.211861200397834;0.211861200397834;2.313125014305115;455
64345;64345;4;0.356339840855646;0.356339840855646;0.356339840855646;1.732763155510551;456
64347;64347;4;0.247587827856902;0.247587827856902;0.247587827856902;1.897120621417747;457
64349;64349;4;0.226081392086974;0.226081392086974;0.226081392086974;2.487339449858447;458
64354;64354;1;-0.190507124040438;-0.190507124040438;-0.190507124040438;2.798782609856647;459
64356;64356;1;-0.272427374555903;-0.272427374555903;-0.272427374555903;3.375824169143216;460
64357;64357;4;0.316461266028254;0.316461266028254;0.316461266028254;1.330842101260235;461
64358;64358;4;0.23430673885223;0.23430673885223;0.23430673885223;2.135753420934285;462
64360;64360;4;0.297731348133962;0.297731348133962;0.297731348133962;1.663669725076868;463
64361;64361;4;0.330352464253722;0.330352464253722;0.330352464253722;1.386064978928342;464
64367;64367;4;0.239652128113722;0.239652128113722;0.239652128113722;2.052336045360034;465
64369;64369;1;-0.30349529023264;-0.30349529023264;-0.30349529023264;4.077843123791265;466
64374;64374;4;0.28064344799857;0.28064344799857;0.28064344799857;1.462082022184077;467
64376;64376;4;0.252303320954564;0.252303320954564;0.252303320954564;1.959892464581356;468
64379;64379;4;0.336712859710243;0.336712859710243;0.336712859710243;1.292710276686142;469
64381;64381;1;-0.256602206243762;-0.256602206243762;-0.256602206243762;3.832249624808745;470
64382;64382;4;0.270563942697931;0.270563942697931;0.270563942697931;1.999125352406293;471
64385;64385;4;0.359068081148115;0.359068081148115;0.359068081148115;1.100294114327898;472
64386;64386;4;0.376959097330217;0.376959097330217;0.376959097330217;1.481234572551869;473
64398;64398;4;0.156565866980547;0.156565866980547;0.156565866980547;2.935432663969041;474
64401;64401;1;-0.350272880388158;-0.350272880388158;-0.350272880388158;4.062821434651102;475
64405;64405;4;0.374767149944563;0.374767149944563;0.374767149944563;1.059675671281041;476
64412;64412;4;0.278263071513906;0.278263071513906;0.278263071513906;2.113061217020969;477
64415;64415;1;-0.25542371575649;-0.25542371575649;-0.25542371575649;3.977292306606586;478
64419;64419;4;0.298889987656415;0.298889987656415;0.298889987656415;1.237694992556977;479
64422;64422;4;0.135682698811444;0.135682698811444;0.135682698811444;4.357605631922333;480
64428;64428;4;0.173962968908585;0.173962968908585;0.173962968908585;3.046674503562874;481
64456;64456;4;0.27639512673098;0.27639512673098;0.27639512673098;1.177031247876585;482
64458;64458;1;-0.211237121799829;-0.211237121799829;-0.211237121799829;3.429111625719179;483
64468;64468;4;0.221838349305776;0.221838349305776;0.221838349305776;2.611673317345015;484
64478;64478;4;0.276845318881365;0.276845318881365;0.276845318881365;1.7073846078836;485
64482;64482;4;0.33820951431258;0.33820951431258;0.33820951431258;1.918396070819049;486
64487;64487;4;0.279221273885206;0.279221273885206;0.279221273885206;1.140433921381331;487
64496;64496;4;0.293741326197051;0.293741326197051;0.293741326197051;1.21600446251354;488
64511;64511;4;0.375459848707168;0.375459848707168;0.375459848707168;0.995981087357722;489
64521;64521;4;0.307226748060469;0.307226748060469;0.307226748060469;1.897247704344058;490
64525;64525;4;0.378390215624688;0.378390215624688;0.378390215624688;1.013234420593839;491
64573;64573;4;0.120921871935328;0.120921871935328;0.120921871935328;4.170980374018353;492
65236;65236;1;-0.215775448558384;-0.215775448558384;-0.215775448558384;3.431173179402698;493
65260;65260;1;-0.105737040299381;-0.105737040299381;-0.105737040299381;2.661057264794337;494
65298;65298;1;-0.28022162033699;-0.28022162033699;-0.28022162033699;4.033530736838495;495
65322;65322;1;-0.272675840391053;-0.272675840391053;-0.272675840391053;3.883650800538442;496
65326;65326;1;-0.249143304960402;-0.249143304960402;-0.249143304960402;3.400053052750443;497
65360;65360;1;-0.20675991563236;-0.20675991563236;-0.20675991563236;3.476832584018621;498
65378;65378;1;-0.267775668933683;-0.267775668933683;-0.267775668933683;3.471632663084536;499
65393;65393;1;-0.255001838588214;-0.255001838588214;-0.255001838588214;3.031093748286366;500
65413;65413;1;-0.21570166287212;-0.21570166287212;-0.21570166287212;3.527428578478949;501
65415;65415;1;-0.100110666747587;-0.100110666747587;-0.100110666747587;3.114003352184391;502
65441;65441;1;-0.140824721229396;-0.140824721229396;-0.140824721229396;2.539028562477657;503
65445;65445;1;-0.282599477712157;-0.282599477712157;-0.282599477712157;3.745320202681818;504
65448;65448;3;0.28045646488592;0.28045646488592;0.28045646488592;0.616968540245715;505
65451;65451;1;-0.246418530111267;-0.246418530111267;-0.246418530111267;3.421366112479747;506
65467;65467;3;0.191329305113667;0.191329305113667;0.191329305113667;1.161148031132459;507
65471;65471;1;-0.114799315397535;-0.114799315397535;-0.114799315397535;2.999633507890851;508
65476;65476;1;-0.222922384763512;-0.222922384763512;-0.222922384763512;3.956501641289236;509
65480;65480;1;-0.247718007309942;-0.247718007309942;-0.247718007309942;3.595761582551413;510
65481;65481;1;-0.230606660382169;-0.230606660382169;-0.230606660382169;3.985299119582543;511
65486;65486;1;-0.167863469401148;-0.167863469401148;-0.167863469401148;3.266635515979517;512
65494;65494;1;-0.271420731947854;-0.271420731947854;-0.271420731947854;4.184482747110827;513
65497;65497;1;-0.259440372914377;-0.259440372914377;-0.259440372914377;3.507171712740503;514
65500;65500;1;-0.149464420453746;-0.149464420453746;-0.149464420453746;3.321524244533125;515
65544;65544;3;0.096118523157364;0.096118523157364;0.096118523157364;1.174783819597968;516
65563;65563;3;0.027382462393589;0.027382462393589;0.027382462393589;1.218256224782017;517
65566;65566;3;0.257815118693791;0.257815118693791;0.257815118693791;1.04212041546381;518
65567;65567;3;0.255545797988732;0.255545797988732;0.255545797988732;0.602070843420253;519
65580;65580;3;0.388959030508995;0.388959030508995;0.388959030508995;0.630105262618316;520
68770;68770;4;0.308495824672396;0.308495824672396;0.308495824672396;1.463822627468576;521
69581;69581;1;-0.259960504294616;-0.259960504294616;-0.259960504294616;3.846600976483575;522
69603;69603;4;0.161775854715778;0.161775854715778;0.161775854715778;2.610839169550609;523
69605;69605;4;0.222832165871348;0.222832165871348;0.222832165871348;3.073714289211091;524
69611;69611;4;0.198660434337047;0.198660434337047;0.198660434337047;2.999576723764813;525
69621;69621;4;0.106460743782397;0.106460743782397;0.106460743782397;2.613463799314256;526
69709;69709;1;-0.193243969997891;-0.193243969997891;-0.193243969997891;3.806066716151981;527
69732;69732;1;-0.210332338647027;-0.210332338647027;-0.210332338647027;3.986182518866392;528
69735;69735;1;-0.24542635306716;-0.24542635306716;-0.24542635306716;3.718557698222307;529
69737;69737;1;-0.251260369500487;-0.251260369500487;-0.251260369500487;4.70560554897084;530
69739;69739;4;0.18858816856623;0.18858816856623;0.18858816856623;1.835112354058898;531
69744;69744;1;-0.245473887309555;-0.245473887309555;-0.245473887309555;3.779586775243775;532
69776;69776;1;-0.285219366831726;-0.285219366831726;-0.285219366831726;4.207999993263559;533
69794;69794;4;0.191002257496174;0.191002257496174;0.191002257496174;1.846367037474886;534
69796;69796;4;0.334470367665032;0.334470367665032;0.334470367665032;1.269196785477749;535
69818;69818;4;0.311426756854327;0.311426756854327;0.311426756854327;1.548301887062361;536
69819;69819;4;0.30356877982528;0.30356877982528;0.30356877982528;1.571454005708327;537
69902;69902;3;0.067602204841262;0.067602204841262;0.067602204841262;1.136966792462777;538
70397;70397;4;0.158152945722306;0.158152945722306;0.158152945722306;1.419201140992141;539
70400;70400;4;0.240899260775004;0.240899260775004;0.240899260775004;1.045670390836686;540
70405;70405;4;0.124630628852174;0.124630628852174;0.124630628852174;2.658994257621381;541
70521;70521;4;0.016014941068147;0.016014941068147;0.016014941068147;3.509353450574409;542
70572;70572;4;0.089486553513364;0.089486553513364;0.089486553513364;2.704921267633363;543
72227;72227;4;0.089864909490388;0.089864909490388;0.089864909490388;2.799247063561982;544
72274;72274;4;0.143732102941036;0.143732102941036;0.143732102941036;4.502401101150096;545
72336;72336;4;0.362945550536849;0.362945550536849;0.362945550536849;1.003462292555251;546
72391;72391;4;0.151868185903763;0.151868185903763;0.151868185903763;4.469079767706935;547
72417;72417;4;0.319017144052783;0.319017144052783;0.319017144052783;1.952235872973974;548
72450;72450;4;0.298469453114123;0.298469453114123;0.298469453114123;1.21512396540031;549
72468;72468;4;0.290625429121397;0.290625429121397;0.290625429121397;1.802437274259478;550
72519;72519;4;0.245111092414443;0.245111092414443;0.245111092414443;1.489527896206522;551
72741;72741;4;0.294044016380932;0.294044016380932;0.294044016380932;1.602996238054194;552
74526;74526;1;-0.254997464239119;-0.254997464239119;-0.254997464239119;3.726557379537593;553
74563;74563;1;-0.235165908605906;-0.235165908605906;-0.235165908605906;3.408771928988005;554
74564;74564;1;-0.259288673679675;-0.259288673679675;-0.259288673679675;3.935529944534126;555
74610;74610;1;-0.098467654395208;-0.098467654395208;-0.098467654395208;2.336342043378291;556
74652;74652;1;-0.193160642528062;-0.193160642528062;-0.193160642528062;3.681151064179784;557
74702;74702;1;-0.277622031503647;-0.277622031503647;-0.277622031503647;3.741045135217155;558
74735;74735;1;-0.202365850513751;-0.202365850513751;-0.202365850513751;3.769615919796875;559
74770;74770;1;-0.259027674575062;-0.259027674575062;-0.259027674575062;4.226380089828872;560
75194;75194;3;0.330039131023254;0.330039131023254;0.330039131023254;0.181976325119732;561
75777;75777;1;-0.255799467665438;-0.255799467665438;-0.255799467665438;3.800470077074491;562
75788;75788;1;-0.203762351430529;-0.203762351430529;-0.203762351430529;4.010084610031479;563
75790;75790;1;-0.24910014234857;-0.24910014234857;-0.24910014234857;3.922307692642595;564
75802;75802;1;-0.258723814305497;-0.258723814305497;-0.258723814305497;4.585925931515902;565
75852;75852;1;-0.279145813701709;-0.279145813701709;-0.279145813701709;3.899622626574534;566
75921;75921;1;-0.272303721564764;-0.272303721564764;-0.272303721564764;3.629751864201378;567
75951;75951;4;0.206787893616113;0.206787893616113;0.206787893616113;2.870684566273785;568
75954;75954;4;0.328648598648088;0.328648598648088;0.328648598648088;2.100348837846933;569
75955;75955;4;0.229041621542824;0.229041621542824;0.229041621542824;2.4075126902101;570
75980;75980;4;0.22780533184766;0.22780533184766;0.22780533184766;2.553630573734357;571
76009;76009;1;-0.287177913641354;-0.287177913641354;-0.287177913641354;3.743729628840953;572
76013;76013;4;0.231415167281188;0.231415167281188;0.231415167281188;2.405740321089846;573
76025;76025;1;-0.309877439661134;-0.309877439661134;-0.309877439661134;3.704360909928056;574
76031;76031;4;0.26734071927158;0.26734071927158;0.26734071927158;1.461565902849846;575
76082;76082;1;-0.303520639780192;-0.303520639780192;-0.303520639780192;3.920030748660748;576
76085;76085;1;-0.202355079953387;-0.202355079953387;-0.202355079953387;3.191656733582216;577
76092;76092;1;-0.203777347682445;-0.203777347682445;-0.203777347682445;3.48119617364053;578
76095;76095;1;-0.246404045050299;-0.246404045050299;-0.246404045050299;3.963268892626771;579
76106;76106;1;-0.227818560214216;-0.227818560214216;-0.227818560214216;4.067867277169491;580
76163;76163;1;-0.194549326883572;-0.194549326883572;-0.194549326883572;3.903463590738874;581
76217;76217;1;-0.298792350681928;-0.298792350681928;-0.298792350681928;3.763692301420065;582
76259;76259;1;-0.290206764144386;-0.290206764144386;-0.290206764144386;4.029687499254943;583
76279;76279;1;-0.246740358444823;-0.246740358444823;-0.246740358444823;3.787780364261609;584
76283;76283;4;0.39125266050642;0.39125266050642;0.39125266050642;1.389267952773123;585
76320;76320;1;-0.255749831841865;-0.255749831841865;-0.255749831841865;3.802159621681966;586
76342;76342;4;0.312022050396391;0.312022050396391;0.312022050396391;2.165741207505448;587
76353;76353;4;0.305631143871551;0.305631143871551;0.305631143871551;2.24696995521308;588
76444;76444;1;-0.286125096648529;-0.286125096648529;-0.286125096648529;3.82056756406217;589
76465;76465;4;0.39696826997102;0.39696826997102;0.39696826997102;1.274995274858202;590
76468;76468;1;-0.314928861808557;-0.314928861808557;-0.314928861808557;3.55175231128185;591
76509;76509;4;0.32419889230302;0.32419889230302;0.32419889230302;2.134732277888172;592
76837;76837;4;0.257575678685273;0.257575678685273;0.257575678685273;2.488688050484171;593
76844;76844;4;0.170043592764573;0.170043592764573;0.170043592764573;3.768181823871352;594
76888;76888;4;0.103298538029925;0.103298538029925;0.103298538029925;5.01051195245554;595
76970;76970;2;-0.089138197556177;-0.089138197556177;-0.089138197556177;3.997467702057318;596
76984;76984;2;-0.072339103198651;-0.072339103198651;-0.072339103198651;3.72200590459998;597
76985;76985;4;0.141662148521705;0.141662148521705;0.141662148521705;4.415818194909529;598
76997;76997;2;-0.100864751096575;-0.100864751096575;-0.100864751096575;3.307811163014097;599
77025;77025;4;0.133225485287381;0.133225485287381;0.133225485287381;4.258787864988501;600
77046;77046;3;0.227034204403186;0.227034204403186;0.227034204403186;0.759764598646265;601
77088;77088;2;-0.151598188641441;-0.151598188641441;-0.151598188641441;3.920615940422252;602
77164;77164;4;0.340949799039048;0.340949799039048;0.340949799039048;1.19927357857147;603
77173;77173;3;0.375619528933349;0.375619528933349;0.375619528933349;0.307647701858914;604
77336;77336;2;-0.127202090748777;-0.127202090748777;-0.127202090748777;3.575288565838186;605
77609;77609;3;0.399130375367594;0.399130375367594;0.399130375367594;0.089089490479221;606
77870;77870;4;0.24741802272583;0.24741802272583;0.24741802272583;1.952784506229742;607
77881;77881;4;0.239459923457573;0.239459923457573;0.239459923457573;2.07338235010119;608
77886;77886;4;0.2541916603615;0.2541916603615;0.2541916603615;2.055555551901631;609
77889;77889;4;0.257989472402653;0.257989472402653;0.257989472402653;2.11014084379438;610
77904;77904;4;0.278280707744899;0.278280707744899;0.278280707744899;1.785048144186707;611
77905;77905;4;0.125403175738818;0.125403175738818;0.125403175738818;3.145617015818332;612
77915;77915;4;0.257544120998422;0.257544120998422;0.257544120998422;1.974082648261519;613
77928;77928;4;0.244692838534682;0.244692838534682;0.244692838534682;2.19449691312269;614
77937;77937;4;0.256600330310299;0.256600330310299;0.256600330310299;1.999297873770937;615
77941;77941;4;0.268544173250868;0.268544173250868;0.268544173250868;1.891602742345366;616
77944;77944;4;0.255402131198233;0.255402131198233;0.255402131198233;1.845515697259005;617
77946;77946;4;0.216096417461005;0.216096417461005;0.216096417461005;2.703055563900206;618
77950;77950;4;0.122065885360108;0.122065885360108;0.122065885360108;3.570850195189719;619
77952;77952;4;0.124834573043412;0.124834573043412;0.124834573043412;3.950131581017846;620
77973;77973;1;-0.10929057674999;-0.10929057674999;-0.10929057674999;3.422867995268486;621
77975;77975;4;0.241630020238496;0.241630020238496;0.241630020238496;2.046778322323203;622
77985;77985;4;0.22205527969615;0.22205527969615;0.22205527969615;2.489954753968511;623
77986;77986;4;0.114890357724356;0.114890357724356;0.114890357724356;3.967629622530054;624
77993;77993;4;0.263794992895176;0.263794992895176;0.263794992895176;1.972630200907588;625
77994;77994;4;0.250857482954446;0.250857482954446;0.250857482954446;2.03211116203734;626
77995;77995;4;0.209805912664397;0.209805912664397;0.209805912664397;2.441928935535063;627
77998;77998;4;0.146656524296614;0.146656524296614;0.146656524296614;2.99969542994717;628
78009;78009;1;-0.201377075587353;-0.201377075587353;-0.201377075587353;4.265135579512261;629
78014;78014;4;0.211062959899568;0.211062959899568;0.211062959899568;2.901019111560408;630
78020;78020;1;-0.27079606037779;-0.27079606037779;-0.27079606037779;4.694103114137946;631
78033;78033;4;0.262112927235133;0.262112927235133;0.262112927235133;1.81318552686008;632
78037;78037;1;-0.264860735666347;-0.264860735666347;-0.264860735666347;3.907519582668733;633
78042;78042;1;-0.301041526424187;-0.301041526424187;-0.301041526424187;3.887743725418048;634
78044;78044;4;0.263419534484341;0.263419534484341;0.263419534484341;1.936195371849678;635
78048;78048;1;-0.232266614409359;-0.232266614409359;-0.232266614409359;2.8828828900426;636
78056;78056;4;0.262836463640376;0.262836463640376;0.262836463640376;2.589073170103678;637
78062;78062;4;0.237161535184502;0.237161535184502;0.237161535184502;2.651724140306086;638
78079;78079;4;0.134549865032489;0.134549865032489;0.134549865032489;3.954989383175115;639
78083;78083;1;-0.290949768500469;-0.290949768500469;-0.290949768500469;3.452527742938548;640
78087;78087;4;0.273658862332811;0.273658862332811;0.273658862332811;1.970458564488753;641
78175;78175;4;-0.043087637493272;-0.043087637493272;-0.043087637493272;3.064597692858338;642
